131995875883887,PHYSICS,INIT_MASS,3b9aca00
131996536891021,GEO_STEP,COORD_R,3ffdb79ad1a45f79
131996537544633,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996538102388,GEO_STEP,VEL_R,bfe12894f23310d7
131996538593296,GEO_STEP,COORD_R,3ffdac9f91095d83
131996539168391,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996539741038,GEO_STEP,VEL_R,bfe1347d649718e9
131996540355996,GEO_STEP,COORD_R,3ffda19cb16cd3d9
131996540866848,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996541485872,GEO_STEP,VEL_R,bfe1406eb2478151
131996542212718,GEO_STEP,COORD_R,3ffd96922d23b053
131996542752447,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996543389689,GEO_STEP,VEL_R,bfe14c68eb5992fe
131996544085467,GEO_STEP,COORD_R,3ffd8b7ffe7895b7
131996544695749,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996545212621,GEO_STEP,VEL_R,bfe1586c200ad602
131996545710665,GEO_STEP,COORD_R,3ffd80661fabc1fb
131996546217262,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996546673966,GEO_STEP,VEL_R,bfe1647860c197ad
131996547270538,GEO_STEP,COORD_R,3ffd75448af2f429
131996547800928,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996548354869,GEO_STEP,VEL_R,bfe1708dbe0d72cd
131996548902174,GEO_STEP,COORD_R,3ffd6a1b3a7951f4
131996549483443,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996550144786,GEO_STEP,VEL_R,bfe17cac48a7da23
131996550799607,GEO_STEP,COORD_R,3ffd5eea285f4cee
131996551590388,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996552319861,GEO_STEP,VEL_R,bfe188d41174a516
131996553204166,GEO_STEP,COORD_R,3ffd53b14eba8766
131996554182021,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996555139130,GEO_STEP,VEL_R,bfe1950529829eaf
131996555888657,GEO_STEP,COORD_R,3ffd4870a795b8ec
131996556843661,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996557526189,GEO_STEP,VEL_R,bfe1a13fa20c16e8
131996558276972,GEO_STEP,COORD_R,3ffd3d282cf09277
131996559101745,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996559960600,GEO_STEP,VEL_R,bfe1ad838c77765e
131996560625528,GEO_STEP,COORD_R,3ffd31d7d8bfa22b
131996561334984,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996561987826,GEO_STEP,VEL_R,bfe1b9d0fa57d469
131996562738238,GEO_STEP,COORD_R,3ffd267fa4ec36c2
131996563444406,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996564176704,GEO_STEP,VEL_R,bfe1c627fd6d8fb4
131996564973643,GEO_STEP,COORD_R,3ffd1b1f8b54428f
131996565887149,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996566808934,GEO_STEP,VEL_R,bfe1d288a7a6e953
131996567523185,GEO_STEP,COORD_R,3ffd0fb785ca3e23
131996568156612,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996568650107,GEO_STEP,VEL_R,bfe1def30b20a26c
131996569181552,GEO_STEP,COORD_R,3ffd04478e150a88
131996569773924,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996570389849,GEO_STEP,VEL_R,bfe1eb673a269c7e
131996570923585,GEO_STEP,COORD_R,3ffcf8cf9defd31a
131996571622414,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996572328062,GEO_STEP,VEL_R,bfe1f7e547347c57
131996572991080,GEO_STEP,COORD_R,3ffced4faf09eef3
131996573660257,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996574273409,GEO_STEP,VEL_R,bfe2046d44f64fbb
131996574883681,GEO_STEP,COORD_R,3ffce1c7bb06c1f3
131996575793931,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996576374614,GEO_STEP,VEL_R,bfe210ff464935db
131996576997939,GEO_STEP,COORD_R,3ffcd637bb7d9d56
131996577775834,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996578516661,GEO_STEP,VEL_R,bfe21d9b5e3c0a99
131996579231006,GEO_STEP,COORD_R,3ffcca9fa9f99fdf
131996579601145,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996579916182,GEO_STEP,VEL_R,bfe22a41a01014b7
131996580299845,GEO_STEP,COORD_R,3ffcbeff7ff99594
131996580609942,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996580926603,GEO_STEP,VEL_R,bfe236f21f39b6f3
131996581276116,GEO_STEP,COORD_R,3ffcb35736efd70a
131996581612751,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996581918215,GEO_STEP,VEL_R,bfe243acef612427
131996582237398,GEO_STEP,COORD_R,3ffca7a6c842283b
131996582540662,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996582856940,GEO_STEP,VEL_R,bfe250722463167b
131996583178008,GEO_STEP,COORD_R,3ffc9bee2d4996e5
131996583465706,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996583754117,GEO_STEP,VEL_R,bfe25d41d25189b8
131996584080580,GEO_STEP,COORD_R,3ffc902d5f525878
131996584368383,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996584651249,GEO_STEP,VEL_R,bfe26a1c0d7478cc
131996584932822,GEO_STEP,COORD_R,3ffc8464579ba787
131996585237039,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996585520628,GEO_STEP,VEL_R,bfe27700ea4a9e94
131996585797444,GEO_STEP,COORD_R,3ffc78930f57a0bb
131996586116178,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996586414401,GEO_STEP,VEL_R,bfe283f07d8a39f5
131996586693373,GEO_STEP,COORD_R,3ffc6cb97fab1f4e
131996586964491,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996587241694,GEO_STEP,VEL_R,bfe290eadc21d55b
131996587509799,GEO_STEP,COORD_R,3ffc60d7a1ad9903
131996587774739,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996588062240,GEO_STEP,VEL_R,bfe29df01b3911b5
131996588330871,GEO_STEP,COORD_R,3ffc54ed6e68f99c
131996588611745,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996588900114,GEO_STEP,VEL_R,bfe2ab00503174f4
131996589193374,GEO_STEP,COORD_R,3ffc48faded97dcc
131996589471836,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996589746936,GEO_STEP,VEL_R,bfe2b81b90a73c28
131996590025970,GEO_STEP,COORD_R,3ffc3cffebed8da6
131996590299203,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996590562114,GEO_STEP,VEL_R,bfe2c541f2723151
131996590820211,GEO_STEP,COORD_R,3ffc30fc8e85967c
131996591098302,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996591362018,GEO_STEP,VEL_R,bfe2d2738ba684ef
131996591624801,GEO_STEP,COORD_R,3ffc24f0bf73e43b
131996591888517,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996592183499,GEO_STEP,VEL_R,bfe2dfb07295ab6c
131996592458612,GEO_STEP,COORD_R,3ffc18dc777c7a34
131996592729826,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996593013336,GEO_STEP,VEL_R,bfe2ecf8bdcf3e72
131996593296568,GEO_STEP,COORD_R,3ffc0cbfaf54eb54
131996593575134,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996593847930,GEO_STEP,VEL_R,bfe2fa4c8421e245
131996594138643,GEO_STEP,COORD_R,3ffc009a5fa431cd
131996594419433,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996594690858,GEO_STEP,VEL_R,bfe307abdc9c2f31
131996594966286,GEO_STEP,COORD_R,3ffbf46c8102862a
131996595251947,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996595549445,GEO_STEP,VEL_R,bfe31516de8d9f2c
131996595862912,GEO_STEP,COORD_R,3ffbe8360bf935c4
131996596353478,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996597613721,GEO_STEP,VEL_R,bfe3228da1877fb6
131996598709805,GEO_STEP,COORD_R,3ffbdbf6f90278a5
131996599699853,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996600849628,GEO_STEP,VEL_R,bfe330103d5de81a
131996601732837,GEO_STEP,COORD_R,3ffbcfaf408946c9
131996602788986,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996603686807,GEO_STEP,VEL_R,bfe33d9eca28b425
131996606174641,GEO_STEP,COORD_R,3ffbc35edae92cbc
131996606892611,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996607551057,GEO_STEP,VEL_R,bfe34b3960448365
131996608258005,GEO_STEP,COORD_R,3ffbb705c06e1f9b
131996608805666,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996609572570,GEO_STEP,VEL_R,bfe358e01853bd13
131996610302327,GEO_STEP,COORD_R,3ffbaaa3e954506a
131996611132314,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996611659802,GEO_STEP,VEL_R,bfe366930b3f98bb
131996612216851,GEO_STEP,COORD_R,3ffb9e394dc7fec1
131996612628218,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996613136301,GEO_STEP,VEL_R,bfe3745252392bc1
131996613592665,GEO_STEP,COORD_R,3ffb91c5e5e54ace
131996614132128,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996614386416,GEO_STEP,VEL_R,bfe3821e06ba7bdb
131996614707283,GEO_STEP,COORD_R,3ffb8549a9b806a8
131996615014822,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996615356377,GEO_STEP,VEL_R,bfe38ff64287969b
131996615670402,GEO_STEP,COORD_R,3ffb78c4913b86eb
131996615930087,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996616197398,GEO_STEP,VEL_R,bfe39ddb1fafae2e
131996616414789,GEO_STEP,COORD_R,3ffb6c36945a72a4
131996616623748,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996616889680,GEO_STEP,VEL_R,bfe3abccb88e3b61
131996617175454,GEO_STEP,COORD_R,3ffb5f9faaee927e
131996617438657,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996617616180,GEO_STEP,VEL_R,bfe3b9cb27cc2512
131996617795369,GEO_STEP,COORD_R,3ffb52ffccc09f33
131996617975028,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996618197599,GEO_STEP,VEL_R,bfe3c7d68860ed2e
131996618375427,GEO_STEP,COORD_R,3ffb4656f1880f3f
131996618550632,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996618727747,GEO_STEP,VEL_R,bfe3d5eef593e352
131996618904021,GEO_STEP,COORD_R,3ffb39a510eae3cc
131996619105352,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996619306644,GEO_STEP,VEL_R,bfe3e4148afd5d3c
131996619887020,GEO_STEP,COORD_R,3ffb2cea227d74d8
131996620090222,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996620293494,GEO_STEP,VEL_R,bfe3f2476487f521
131996620470719,GEO_STEP,COORD_R,3ffb20261dc23c8d
131996620647642,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996620828665,GEO_STEP,VEL_R,bfe400879e71ce14
131996621019148,GEO_STEP,COORD_R,3ffb1358fa29a1cc
131996621201788,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996621408258,GEO_STEP,VEL_R,bfe40ed5554dde9e
131996621584156,GEO_STEP,COORD_R,3ffb0682af11c1e1
131996621759903,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996621954447,GEO_STEP,VEL_R,bfe41d30a60541a8
131996622147769,GEO_STEP,COORD_R,3ffaf9a333c63965
131996622331410,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996622536795,GEO_STEP,VEL_R,bfe42b99add88ddf
131996622715448,GEO_STEP,COORD_R,3ffaecba7f7fec3d
131996622892573,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996623100904,GEO_STEP,VEL_R,bfe43a108a6133bb
131996623290557,GEO_STEP,COORD_R,3ffadfc88964ccc0
131996623513727,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996623795446,GEO_STEP,VEL_R,bfe448955992e249
131996624248692,GEO_STEP,COORD_R,3ffad2cd4887a1f2
131996624991704,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996625710617,GEO_STEP,VEL_R,bfe4572839bcf2e7
131996626257698,GEO_STEP,COORD_R,3ffac5c8b3e7ccdc
131996626472956,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996626711543,GEO_STEP,VEL_R,bfe465c9498bdc14
131996626939480,GEO_STEP,COORD_R,3ffab8bac2710cf3
131996627158400,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996627362795,GEO_STEP,VEL_R,bfe47478a80aab89
131996627542555,GEO_STEP,COORD_R,3ffaaba36afb438f
131996627738223,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996627978989,GEO_STEP,VEL_R,bfe4833674a487b9
131996628182258,GEO_STEP,COORD_R,3ffa9e82a44a366b
131996628364041,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996628561525,GEO_STEP,VEL_R,bfe49202cf2638f2
131996628792531,GEO_STEP,COORD_R,3ffa9158650d5128
131996629115387,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996629300373,GEO_STEP,VEL_R,bfe4a0ddd7bfba41
131996629477841,GEO_STEP,COORD_R,3ffa8424a3df65d0
131996629653507,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996629864368,GEO_STEP,VEL_R,bfe4afc7af05d253
131996630250804,GEO_STEP,COORD_R,3ffa76e757466c54
131996630522538,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996630795147,GEO_STEP,VEL_R,bfe4bec075f3b477
131996631051990,GEO_STEP,COORD_R,3ffa69a075b340ff
131996631386811,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996631602309,GEO_STEP,VEL_R,bfe4cdc84decaa03
131996631787444,GEO_STEP,COORD_R,3ffa5c4ff58161da
131996631967798,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996632201994,GEO_STEP,VEL_R,bfe4dcdf58bdc440
131996632415013,GEO_STEP,COORD_R,3ffa4ef5ccf6aaf6
131996632650532,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996632912662,GEO_STEP,VEL_R,bfe4ec05b89f9716
131996633222406,GEO_STEP,COORD_R,3ffa4191f24311a0
131996633400990,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996633630849,GEO_STEP,VEL_R,bfe4fb3b9037fcb6
131996633872073,GEO_STEP,COORD_R,3ffa34245b805e6f
131996634150582,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996634432587,GEO_STEP,VEL_R,bfe50a81029be26f
131996634704654,GEO_STEP,COORD_R,3ffa26acfeb1e630
131996634973250,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996635208007,GEO_STEP,VEL_R,bfe519d633511eed
131996635389001,GEO_STEP,COORD_R,3ffa192bd1c441a1
131996635595695,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996635796770,GEO_STEP,VEL_R,bfe5293b46505218
131996635973645,GEO_STEP,COORD_R,3ffa0ba0ca8d03fc
131996636165174,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996636350599,GEO_STEP,VEL_R,bfe538b06006ced7
131996636558199,GEO_STEP,COORD_R,3ff9fe0bdeca7044
131996636786583,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996637067990,GEO_STEP,VEL_R,bfe54835a5588eef
131996637333780,GEO_STEP,COORD_R,3ff9f06d04232d59
131996637546238,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996637785835,GEO_STEP,VEL_R,bfe557cb3ba2313d
131996638062924,GEO_STEP,COORD_R,3ff9e2c43025f8bf
131996638334245,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996638532751,GEO_STEP,VEL_R,bfe5677148bb0296
131996638793341,GEO_STEP,COORD_R,3ff9d5115849581a
131996639072809,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996639295521,GEO_STEP,VEL_R,bfe57727f2f71180
131996639502628,GEO_STEP,COORD_R,3ff9c75471eb4956
131996639677837,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996639905595,GEO_STEP,VEL_R,bfe586ef61294d1e
131996640133744,GEO_STEP,COORD_R,3ff9b98d7250f177
131996640316303,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996640492682,GEO_STEP,VEL_R,bfe596c7baa5af87
131996640671098,GEO_STEP,COORD_R,3ff9abbc4ea649fc
131996640862233,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996641075892,GEO_STEP,VEL_R,bfe5a6b1274373d4
131996641282423,GEO_STEP,COORD_R,3ff99de0fbfdcce5
131996641460389,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996641635401,GEO_STEP,VEL_R,bfe5b6abcf5f583d
131996641829190,GEO_STEP,COORD_R,3ff98ffb6f501f3c
131996642025635,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996642250312,GEO_STEP,VEL_R,bfe5c6b7dbddec7f
131996642426990,GEO_STEP,COORD_R,3ff9820b9d7bba2a
131996642616342,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996642806375,GEO_STEP,VEL_R,bfe5d6d5762decf1
131996643029256,KERR_SCHILD_STEP,COORD_R,3ff974117b449288
131996643274360,KERR_SCHILD_STEP,COORD_R,3ff9660cfd541594
131996643482612,KERR_SCHILD_STEP,COORD_R,3ff957fe183820cc
131996643659747,KERR_SCHILD_STEP,COORD_R,3ff949e4c062fab5
131996643837425,KERR_SCHILD_STEP,COORD_R,3ff93bc0ea2af412
131996644156549,KERR_SCHILD_STEP,COORD_R,3ff92d9289ca076a
131996644415838,KERR_SCHILD_STEP,COORD_R,3ff91f59935d76d6
131996644694606,KERR_SCHILD_STEP,COORD_R,3ff91115fae56813
131996644989161,KERR_SCHILD_STEP,COORD_R,3ff902c7b4447ec5
131996645284174,KERR_SCHILD_STEP,COORD_R,3ff8f46eb33f74e6
131996645550251,KERR_SCHILD_STEP,COORD_R,3ff8e60aeb7cb159
131996645814647,KERR_SCHILD_STEP,COORD_R,3ff8d79c5083dc8c
131996646224138,KERR_SCHILD_STEP,COORD_R,3ff8c922d5bd732c
131996646502083,KERR_SCHILD_STEP,COORD_R,3ff8ba9e6e7256d5
131996646781981,KERR_SCHILD_STEP,COORD_R,3ff8ac0f0dcb5cb5
131996647070659,KERR_SCHILD_STEP,COORD_R,3ff89d74a6d0da1b
131996647820328,KERR_SCHILD_STEP,COORD_R,3ff88ecf2c6a2edc
131996648171426,KERR_SCHILD_STEP,COORD_R,3ff8801e915d4d8d
131996648476613,KERR_SCHILD_STEP,COORD_R,3ff87162c84e417b
131996648774420,KERR_SCHILD_STEP,COORD_R,3ff8629bc3beb258
131996649130472,KERR_SCHILD_STEP,COORD_R,3ff853c9760d6592
131996649403850,KERR_SCHILD_STEP,COORD_R,3ff844ebd175bd40
131996649662825,KERR_SCHILD_STEP,COORD_R,3ff83602c80f349b
131996649953361,KERR_SCHILD_STEP,COORD_R,3ff8270e4bccd9f4
131996650243861,KERR_SCHILD_STEP,COORD_R,3ff8180e4e7cc611
131996650507795,KERR_SCHILD_STEP,COORD_R,3ff80902c1c790ee
131996650774631,KERR_SCHILD_STEP,COORD_R,3ff7f9eb972fc3c6
131996651070645,KERR_SCHILD_STEP,COORD_R,3ff7eac8c0114858
131996651370584,KERR_SCHILD_STEP,COORD_R,3ff7db9a2da0d55a
131996651650931,KERR_SCHILD_STEP,COORD_R,3ff7cc5fd0eb5800
131996651932996,KERR_SCHILD_STEP,COORD_R,3ff7bd199ad55a8e
131996652235525,KERR_SCHILD_STEP,COORD_R,3ff7adc77c1a67dd
131996652544378,KERR_SCHILD_STEP,COORD_R,3ff79e69654c6bc3
131996652845741,KERR_SCHILD_STEP,COORD_R,3ff78eff46d31046
131996653245382,KERR_SCHILD_STEP,COORD_R,3ff77f8910eb1787
131996653540302,KERR_SCHILD_STEP,COORD_R,3ff77006b3a5b256
131996653847005,KERR_SCHILD_STEP,COORD_R,3ff760781ee7d350
131996654217312,KERR_SCHILD_STEP,COORD_R,3ff750dd42697e78
131996654515019,KERR_SCHILD_STEP,COORD_R,3ff741360db51530
131996654833228,KERR_SCHILD_STEP,COORD_R,3ff7318270269e7d
131996655128429,KERR_SCHILD_STEP,COORD_R,3ff721c258eb0b7c
131996655455706,KERR_SCHILD_STEP,COORD_R,3ff711f5b6ff77ef
131996655753984,KERR_SCHILD_STEP,COORD_R,3ff7021c793066ca
131996656107830,KERR_SCHILD_STEP,COORD_R,3ff6f2368e18faa3
131996656448089,KERR_SCHILD_STEP,COORD_R,3ff6e243e42229ec
131996656761369,KERR_SCHILD_STEP,COORD_R,3ff6d2446981eed7
131996657499677,KERR_SCHILD_STEP,COORD_R,3ff6c2380c3a72ce
131996657917911,KERR_SCHILD_STEP,COORD_R,3ff6b21eba193555
131996658881241,KERR_SCHILD_STEP,COORD_R,3ff6a1f860b62e46
131996659673266,KERR_SCHILD_STEP,COORD_R,3ff691c4ed72eb38
131996660408467,KERR_SCHILD_STEP,COORD_R,3ff681844d79a7fc
131996661085533,KERR_SCHILD_STEP,COORD_R,3ff671366dbc6207
131996661371243,KERR_SCHILD_STEP,COORD_R,3ff660db3af3e6a6
131996661977683,KERR_SCHILD_STEP,COORD_R,3ff65072a19edbde
131996663100648,KERR_SCHILD_STEP,COORD_R,3ff63ffc8e00c3c8
131996663880912,KERR_SCHILD_STEP,COORD_R,3ff62f78ec20fa4c
131996664715099,KERR_SCHILD_STEP,COORD_R,3ff61ee7a7c9ad0d
131996665328404,KERR_SCHILD_STEP,COORD_R,3ff60e48ac86cd5f
131996665568085,KERR_SCHILD_STEP,COORD_R,3ff5fd9be5a4fc1c
131996665759575,KERR_SCHILD_STEP,COORD_R,3ff5ece13e306f2c
131996665969455,KERR_SCHILD_STEP,COORD_R,3ff5dc18a0f3d08f
131996666214321,KERR_SCHILD_STEP,COORD_R,3ff5cb41f87716c1
131996666443571,KERR_SCHILD_STEP,COORD_R,3ff5ba5d2efe563d
131996666641578,KERR_SCHILD_STEP,COORD_R,3ff5a96a2e888bf9
131996666840671,KERR_SCHILD_STEP,COORD_R,3ff59868e0ce6099
131996667141620,KERR_SCHILD_STEP,COORD_R,3ff587592f40e42e
131996667448654,KERR_SCHILD_STEP,COORD_R,3ff5763b03084246
131996667634955,KERR_SCHILD_STEP,COORD_R,3ff5650e45026e0c
131996667819033,KERR_SCHILD_STEP,COORD_R,3ff553d2ddc1c649
131996668153762,KERR_SCHILD_STEP,COORD_R,3ff54288b58bb0fb
131996668673777,KERR_SCHILD_STEP,COORD_R,3ff5312fb4572e4c
131996669307599,KERR_SCHILD_STEP,COORD_R,3ff51fc7c1cb629f
131996669835795,KERR_SCHILD_STEP,COORD_R,3ff50e50c53e1771
131996670337167,KERR_SCHILD_STEP,COORD_R,3ff4fccaa5b232c9
131996670830766,KERR_SCHILD_STEP,COORD_R,3ff4eb3549d624e9
131996671907731,KERR_SCHILD_STEP,COORD_R,3ff4d99098024bf3
131996672252076,KERR_SCHILD_STEP,COORD_R,3ff4c7dc76374d36
131996672472549,KERR_SCHILD_STEP,COORD_R,3ff4b618ca1c63cc
131996672756287,KERR_SCHILD_STEP,COORD_R,3ff4a44578fda43a
131996673098543,KERR_SCHILD_STEP,COORD_R,3ff4926267ca34b0
131996673820121,KERR_SCHILD_STEP,COORD_R,3ff4806f7b127991
131996674742133,KERR_SCHILD_STEP,COORD_R,3ff46e6c970635ea
131996675537433,KERR_SCHILD_STEP,COORD_R,3ff45c599f729f67
131996676309937,KERR_SCHILD_STEP,COORD_R,3ff44a3677c0656a
131996676852931,KERR_SCHILD_STEP,COORD_R,3ff4380302f1aad5
131996677432037,KERR_SCHILD_STEP,COORD_R,3ff425bf239ff215
131996677935561,KERR_SCHILD_STEP,COORD_R,3ff4136abbf9fafe
131996678537379,KERR_SCHILD_STEP,COORD_R,3ff40105adc191fe
131996679074517,KERR_SCHILD_STEP,COORD_R,3ff3ee8fda49502c
131996679288690,KERR_SCHILD_STEP,COORD_R,3ff3dc0922724bab
131996679481995,KERR_SCHILD_STEP,COORD_R,3ff3c97166a9b7e3
131996679673216,KERR_SCHILD_STEP,COORD_R,3ff3b6c886e674f7
131996679863036,KERR_SCHILD_STEP,COORD_R,3ff3a40e62a68df5
131996680193389,KERR_SCHILD_STEP,COORD_R,3ff39142d8eca519
131996680505764,KERR_SCHILD_STEP,COORD_R,3ff37e65c83d4d8a
131996680784968,KERR_SCHILD_STEP,COORD_R,3ff36b770e9c51f1
131996681117630,KERR_SCHILD_STEP,COORD_R,3ff358768989e732
131996681421428,KERR_SCHILD_STEP,COORD_R,3ff3456415ffca9d
131996681787451,KERR_SCHILD_STEP,COORD_R,3ff3323f906e4adb
131996682286449,KERR_SCHILD_STEP,COORD_R,3ff31f08d4b93ace
131996682601114,KERR_SCHILD_STEP,COORD_R,3ff30bbfbe34cd9e
131996682920742,KERR_SCHILD_STEP,COORD_R,3ff2f86427a25b1b
131996683359449,KERR_SCHILD_STEP,COORD_R,3ff2e4f5eb2d0b9b
131996684055601,KERR_SCHILD_STEP,COORD_R,3ff2d174e2666a6b
131996684663930,KERR_SCHILD_STEP,COORD_R,3ff2bde0e642dddd
131996685429014,KERR_SCHILD_STEP,COORD_R,3ff2aa39cf1603fd
131996685692656,KERR_SCHILD_STEP,COORD_R,3ff2967f748ef2e3
131996685959977,KERR_SCHILD_STEP,COORD_R,3ff282b1adb45b90
131996686710667,KERR_SCHILD_STEP,COORD_R,3ff26ed050e08e33
131996687451760,KERR_SCHILD_STEP,COORD_R,3ff25adb33bd5eaf
131996688078527,KERR_SCHILD_STEP,COORD_R,3ff246d22b3fe81f
131996688372957,KERR_SCHILD_STEP,COORD_R,3ff232b50ba42e17
131996688654410,KERR_SCHILD_STEP,COORD_R,3ff21e83a8689a44
131996689416586,KERR_SCHILD_STEP,COORD_R,3ff20a3dd4495503
131996689857023,KERR_SCHILD_STEP,COORD_R,3ff1f5e3613b7777
131996690335309,KERR_SCHILD_STEP,COORD_R,3ff1e1742068158e
131996690810060,KERR_SCHILD_STEP,COORD_R,3ff1ccefe2271e5a
131996691152294,KERR_SCHILD_STEP,COORD_R,3ff1b85675fa1108
131996692112067,KERR_SCHILD_STEP,COORD_R,3ff1a3a7aa8684ab
131996693564535,KERR_SCHILD_STEP,COORD_R,3ff18ee34d908102
131996694346268,KERR_SCHILD_STEP,COORD_R,3ff17a092bf4a638
131996695261734,KERR_SCHILD_STEP,COORD_R,3ff1651911a22197
131996695684524,KERR_SCHILD_STEP,COORD_R,3ff15012c9946d00
131996696732391,KERR_SCHILD_STEP,COORD_R,3ff13af61dccd6dd
131996697525521,KERR_SCHILD_STEP,COORD_R,3ff125c2d74bd030
131996698210973,KERR_SCHILD_STEP,COORD_R,3ff11078be09fe31
131996698977309,KERR_SCHILD_STEP,COORD_R,3ff0fb1798f10cdd
131996699701021,EVENT,HORIZON_PENETRATION_SUCCESS,1
131996700667608,KERR_SCHILD_STEP,COORD_R,3ff0e59f2dd43fa5
131996701369077,EVENT,HORIZON_PENETRATION_SUCCESS,1
131996701881146,KERR_SCHILD_STEP,COORD_R,3ff0d00f4168bd54
131996702530970,EVENT,HORIZON_PENETRATION_SUCCESS,1
131996703196684,KERR_SCHILD_STEP,COORD_R,3ff0ba67973d940d
131996704071160,EVENT,HORIZON_PENETRATION_SUCCESS,1
131996704487216,KERR_SCHILD_STEP,COORD_R,3ff0a4a7f1b37224
131996704773463,EVENT,HORIZON_PENETRATION_SUCCESS,1
131996704978618,KERR_SCHILD_STEP,COORD_R,3ff08ed011f4105e
131996705410146,EVENT,HORIZON_PENETRATION_SUCCESS,1
