timestamp_ns,phase,fragment,neurons_active,cpu_ns,ink_pixels,total_pixels,ink_ratio,merkle_prefix
1771967127665008716,train,2402197522,2793800,2753968759,51200,102400,0.50000000,0c29d898c295f070
1771967130700442562,train,2410046565,3997306,2755488251,51200,102400,0.50000000,85e08a9ccd04ac6e
1771967133742742347,train,241509106,3054618,2771316402,51200,102400,0.50000000,714dd637066b6970
1771967136761307380,train,241514276,2977659,2731158026,51200,102400,0.50000000,0ca11cef2975d0d8
1771967139783872173,train,2419036429,2639462,2743830917,51200,102400,0.50000000,b1a7667736bf7186
1771967142823056259,train,2423079874,2934955,2759628439,51200,102400,0.50000000,6bc69673e725fd72
1771967145876912073,train,2424610202,2507044,2764358315,51200,102400,0.50000000,bbcdbbaa79b391de
1771967148963974299,train,244496252,3423300,2781200572,51200,102400,0.50000000,ccedb27178c0ad84
1771967152015255024,train,2445577751,2758808,2762623704,51200,102400,0.50000000,5af2eaa3128a47c2
1771967155026737033,train,2454492741,3009534,2735527273,51200,102400,0.50000000,aa98e2cbbe8dd101
1771967158055905260,train,2456859500,2833788,2754129551,51200,102400,0.50000000,60d305c4fb7f32ad
1771967159694621240,train,246751123,3066984,1473562004,32768,65536,0.50000000,4d9508db462c48ca
1771967162774496361,train,2473381112,3266444,2802289875,51200,102400,0.50000000,b3b3ada5443d60eb
1771967165805716974,train,2475831799,1783812,2741361235,51200,102400,0.50000000,dff47fd1064c220b
1771967168826624876,train,2489372663,2879967,2736100572,51200,102400,0.50000000,00a41172da1729a6
1771967171832862163,train,2495748513,2747871,2718653702,51200,102400,0.50000000,36cc19d0334047ec
1771967174888763348,train,2496585510,2682142,2750609447,51200,102400,0.50000000,e37b8061160c1515
1771967177961191253,train,2497392974,2349715,2768874584,51200,102400,0.50000000,2e34bc2c0c320c09
1771967181024257937,train,2502110845,2931732,2758363954,51200,102400,0.50000000,84bea289b6d98eb9
1771967184095036890,train,250913537,3146347,2775379743,51200,102400,0.50000000,3dbd40c418e7d132
1771967187143405409,train,251333914,2987653,2770636770,51200,102400,0.50000000,f9f0c2cb38a66cc2
1771967188763535038,train,2517705156,3334416,1499502798,32768,65536,0.50000000,e5a4870fe89423ab
1771967191801381732,train,2524776433,1457000,2754804244,51200,102400,0.50000000,14e3365cc3998e2b
1771967194890105423,train,2530405250,2887363,2755294822,51200,102400,0.50000000,b6989888e7bcb166
1771967197937027671,train,2531358332,3026511,2759875742,51200,102400,0.50000000,de6649e98e782f59
1771967200944208701,train,2536049117,2311271,2742128884,51200,102400,0.50000000,6c8136da910b8640
1771967203988831092,train,2540481853,2971277,2765346021,51200,102400,0.50000000,b945f9d761059900
1771967205566440674,train,2544642863,3141604,1454190518,32768,65536,0.50000000,169a39c38db6f6a7
1771967208596406291,train,2550619349,1676741,2747850275,51200,102400,0.50000000,6a9d0b5fa4d854f7
1771967211644501536,train,2552677227,3236522,2744041173,51200,102400,0.50000000,23544312aa29cf8c
1771967214653889279,train,2553197977,3462597,2740384543,51200,102400,0.50000000,ba90eba61800a55d
1771967217692724323,train,2555675774,2649788,2752579289,51200,102400,0.50000000,98290ce693951be5
1771967220687525404,train,2556347231,1419078,2730766229,51200,102400,0.50000000,7ebdbbbf3e6a1150
1771967223729972873,train,2579374491,2742493,2760499152,51200,102400,0.50000000,1204ce4ad28af891
1771967226738696174,train,2589044500,4364091,2729429490,51200,102400,0.50000000,bf14850baa966a99
1771967229773373351,train,2590633777,1697380,2759535775,51200,102400,0.50000000,3375b9dabe0f9ffd
1771967232798340687,train,2600169169,2944011,2745050403,51200,102400,0.50000000,24430f715a869d05
1771967235817535391,train,2615287684,2889861,2729695456,51200,102400,0.50000000,b530f71329cc8219
1771967238860934744,train,262156460,3858359,2763669934,51200,102400,0.50000000,34ad5a963986024e
1771967241930011045,train,2623225052,2778226,2782156341,51200,102400,0.50000000,48188530c66b5e67
1771967244983828609,train,2623678684,2608081,2727067242,51200,102400,0.50000000,0004a629e88c30c5
1771967246573064171,train,2626593634,3095810,1466995358,32768,65536,0.50000000,c14305b35ba9c531
1771967249636863068,train,2632109508,2987494,2782789085,51200,102400,0.50000000,ef9d4479a7201b7d
1771967252897123012,train,263322541,3083834,2772623596,51200,102400,0.50000000,de089181586c3f28
1771967255946335810,train,2642624633,1812275,2765200682,51200,102400,0.50000000,b983871a61b7f6d4
1771967258975910164,train,2652698199,3708681,2743909427,51200,102400,0.50000000,f7b0ed8dc721e1b6
1771967262018428205,train,2653068915,3136751,2769079813,51200,102400,0.50000000,45e5654af40117ea
1771967265028977091,train,2656396745,1486486,2734016465,51200,102400,0.50000000,f8987bf917d8ee5e
1771967268069278618,train,2660177791,2811823,2755818309,51200,102400,0.50000000,176ed29ea98e9163
1771967271040428984,train,2669341205,3021282,2743687435,51200,102400,0.50000000,3b166904bd1390af
1771967274144180317,train,2669969378,2787731,2810020540,51200,102400,0.50000000,d78149f9ad37fdec
1771967277237278435,train,2673757182,3654694,2786338260,51201,102400,0.50000977,43d058d85cbd7276
1771967280272713491,train,2676456148,3743921,2746393930,51200,102400,0.50000000,952d8727eabf55d6
1771967281947512271,train,2689046967,3040247,1504422328,32768,65536,0.50000000,0dc7fc234ddd2739
1771967284988605911,train,26894125,1345328,2727695059,51200,102400,0.50000000,2c44977ceeb99d60
1771967288007795368,train,2705604173,2584331,2736439144,51200,102400,0.50000000,7c438327e41c8d23
1771967291042827427,train,2708764018,1283633,2757604851,51200,102400,0.50000000,afb39d43958b8b6c
1771967294057408764,train,2713673035,2955862,2738807216,51200,102400,0.50000000,eb9750649aaeb312
1771967297095406245,train,2716466411,2759279,2750171928,51200,102400,0.50000000,c8494dec4b4c4b04
1771967300104061839,train,2716752782,2905959,2729609801,51200,102400,0.50000000,f397289133fc6905
1771967301813514354,train,2716947869,2857279,1545045164,32768,65536,0.50000000,1254be7a264d51a0
1771967303509805105,train,2727460783,2488825,1488489655,32768,65536,0.50000000,2125579fa9a320a5
1771967306560930444,train,2734445540,2661455,2763543163,51200,102400,0.50000000,31c58c433eacb8dc
1771967309645344693,train,2736169384,1689577,2786822080,51200,102400,0.50000000,02ddc3251d340157
1771967312692745634,train,2737376036,2886508,2776030889,51200,102400,0.50000000,e3de2593d82ecca3
1771967315726898446,train,2741330005,3846306,2749737910,51200,102400,0.50000000,ba285c60c02b3799
1771967318735056926,train,2757751083,1513843,2729357550,51200,102400,0.50000000,83dcaad3a04ba9a0
1771967321772309959,train,2757775745,3021886,2746425487,51200,102400,0.50000000,a3a5134559b7cf93
1771967324836129051,train,2759477755,2546692,2765245419,51200,102400,0.50000000,e20c9cb4ef15ff06
1771967327894268549,train,2761996776,3561543,2774373424,51200,102400,0.50000000,66c87cefeeda07d6
1771967330942294457,train,2763227159,2819666,2757320879,51200,102400,0.50000000,a02633fb9c8938d5
1771967334003176027,train,2768504081,2910220,2778177071,51200,102400,0.50000000,e41fa072dccf7719
1771967337027539127,train,2770853879,1906934,2759108902,51200,102400,0.50000000,80510902717ea433
1771967340095133240,train,2773856183,2525085,2781767357,51200,102400,0.50000000,9a3974821badf733
1771967343152166047,train,2775536173,3711094,2772623245,51200,102400,0.50000000,6f167928bd231144
1771967346173455693,train,2778370612,3555096,2733817172,51200,102400,0.50000000,8423e6555cc24140
1771967349207986980,train,278498200,2899691,2758792743,51200,102400,0.50000000,82200dfdc82d196b
1771967352272569997,train,2785199107,2473538,2774064093,51201,102400,0.50000977,d1572c454d390f2d
1771967355318072726,train,2786449252,1538939,2759921990,51200,102400,0.50000000,faf7f0ffc8b9a259
1771967358355112702,train,2789632551,2733134,2745615290,51201,102400,0.50000977,0ac5f7920d4b01ab
1771967361380725289,train,2790504204,3083973,2746863194,51200,102400,0.50000000,5939967d20b1ec98
1771967364442047753,train,2808420551,2466926,2772440381,51200,102400,0.50000000,411f20a6fd48b733
1771967367479929002,train,2809620240,3031943,2760394325,51200,102400,0.50000000,4bf93577f8d47ad2
1771967370545110261,train,2813533679,2777071,2770035961,51200,102400,0.50000000,c63580edd72afa59
1771967373614724645,train,2815220063,2908147,2790583538,51200,102400,0.50000000,65def02228c7f5ba
1771967375272577266,train,2821927657,2908233,1493575058,32768,65536,0.50000000,c85da2321997c4ad
1771967378317392580,train,2844417457,3256143,2756913182,51200,102400,0.50000000,a5787a7bedd95242
1771967381361545222,train,2851151222,4015196,2756286931,51200,102400,0.50000000,5a21879d845b7ec9
1771967384420035674,train,2855094384,2777632,2769630210,51200,102400,0.50000000,704146f85f620cb4
1771967387448990181,train,2869809793,2858581,2739988418,51200,102400,0.50000000,4743c2d0a6a855d5
1771967390453468213,train,2875030463,2957484,2722824496,51200,102400,0.50000000,fc48e4b185ea6753
1771967393476317180,train,2880423383,1364718,2738847917,51200,102400,0.50000000,da78b4cb9732b330
1771967396522047576,train,2881190689,2008972,2753971000,51200,102400,0.50000000,ee641b948688f419
1771967399556168283,train,288548608,2757865,2744763388,51200,102400,0.50000000,419cf170a948a684
1771967402594636372,train,2887085917,2961779,2747110137,51200,102400,0.50000000,5be386bf5105d3d3
1771967405646520118,train,2894972157,2951258,2769578229,51200,102400,0.50000000,f75576873148d26f
1771967408880620619,train,2902578006,2745988,2762234243,51200,102400,0.50000000,7550e7811fc2f7c5
1771967411919745983,train,2902582474,2852350,2765576143,51200,102400,0.50000000,561cbbbf819929ce
1771967414973026639,train,2908683777,3387430,2731826148,51200,102400,0.50000000,0e8e616ab5b50f23
1771967418004310963,train,2910938028,2295898,2738235090,51200,102400,0.50000000,0999434f4765beed
1771967419709432048,train,2933605769,2634450,1513624396,32768,65536,0.50000000,c52ac2817291c7e9
1771967422741264044,train,2935800469,1616811,2743302077,51200,102400,0.50000000,fa8bd745777a29c5
1771967424405650613,train,294458037,3138183,1490962351,32768,65536,0.50000000,c7e7a32361a57025
1771967427476330856,train,2945808105,3014021,2790558275,51200,102400,0.50000000,eaa657aacdf44c1c
1771967430495724514,train,2961522369,4162888,2742721218,51200,102400,0.50000000,3ec5c9d8e9be969c
1771967433573618987,train,2961547523,2600401,2776124553,51200,102400,0.50000000,718313cec3dda4d8
1771967436608249759,train,2966806958,3048834,2755251819,51200,102400,0.50000000,0de8e0fd4759a5dd
1771967439668674015,train,2972783115,2843825,2771585029,51200,102400,0.50000000,77717a680e991599
1771967442718178090,train,29754811,2743328,2758741277,51200,102400,0.50000000,580b478ec75e8555
1771967445731867585,train,2981267096,2985602,2723648635,51200,102400,0.50000000,757889a52cf984d6
1771967448806801419,train,2983822886,2758672,2781086444,51200,102400,0.50000000,304c476c83fb0751
1771967451841724174,train,2988217553,2867926,2750864507,51200,102400,0.50000000,104cad782409b865
1771967454919505133,train,2988223195,2659948,2742320267,51200,102400,0.50000000,19e507ac838ef558
1771967457955382755,train,3002733017,2967403,2744076341,51200,102400,0.50000000,856edc0958526db5
1771967460980430834,train,3003756173,2876863,2744294071,51200,102400,0.50000000,cebd832e00745eae
1771967464061780997,train,3012922391,2827723,2778493072,51200,102400,0.50000000,d9b926012326bdb7
1771967467103683685,train,3016463213,2643492,2761735638,51200,102400,0.50000000,4b659adb655bbecc
1771967470125124763,train,3019071518,3036220,2748612797,51200,102400,0.50000000,009dd5a87178e19a
1771967473160808787,train,3020371188,2481306,2755121908,51200,102400,0.50000000,0cff88eee40f476f
1771967476204191623,train,3020373917,2877384,2755424757,51200,102400,0.50000000,c06c7f6344e66037
1771967477828876005,train,302353284,2900055,1454504941,32769,65536,0.50001526,619209798f654452
1771967480867057976,train,302991709,2558452,2753369261,51200,102400,0.50000000,8efe1bacac89301c
1771967483916620496,train,3031545955,2934618,2767937637,51200,102400,0.50000000,4b5ed19fabfdb4bd
1771967486970807676,train,3034991642,2838048,2752623234,51200,102400,0.50000000,0f6e1825b00a5030
1771967490050723780,train,3035195503,2841357,2781640596,51200,102400,0.50000000,060ea51166ae7a27
1771967493106057493,train,3037854247,5052655,2772858109,51200,102400,0.50000000,1144f38d2ca8b155
1771967496147794073,train,3040864797,4397557,2735437266,51200,102400,0.50000000,7b7ffb4b0ccd1113
1771967499181889450,train,3043804417,2840911,2761749041,51200,102400,0.50000000,6ece186775249bf6
1771967502206003071,train,304383493,2753619,2742360283,51200,102400,0.50000000,17a0782ec1d03679
1771967505231360721,train,3046048622,2900525,2744986778,51200,102400,0.50000000,327c27601ed82968
1771967506767373914,train,3049591468,3204007,1430557057,32768,65536,0.50000000,f05843c51632cf0f
1771967509739691155,train,3056295573,2514819,2687364396,51200,102400,0.50000000,415c021c071f9e5a
1771967512737940255,train,3060150865,2098804,2728271705,51200,102400,0.50000000,57c9114a78ab72e6
1771967514411272712,train,3061154571,3517709,1510961810,32768,65536,0.50000000,10dfac9c61e72813
1771967517389718888,train,3064717657,2429988,2702873113,51200,102400,0.50000000,ee914c38949754fe
1771967520400543677,train,3065239797,1652253,2726699489,51200,102400,0.50000000,94d5c5038698f9f8
1771967523418992795,train,3066128920,2859819,2734219414,51200,102400,0.50000000,87e2e00ecaa2f0e8
1771967526421316908,train,3070061281,2645684,2708636773,51200,102400,0.50000000,2295ab4781aa9b1a
1771967529430093742,train,3072203034,4144866,2725573814,51200,102400,0.50000000,69bb2b2be5fa3315
1771967532447465372,train,3074797420,2397434,2743349079,51200,102400,0.50000000,55726c954991aa6c
1771967535580499140,train,3076490891,1521265,2684596825,51200,102400,0.50000000,46e59768b0277de2
1771967538551226302,train,3088997407,2781233,2691046524,51200,102400,0.50000000,ea863cf03e3c422d
1771967541555588121,train,3090197578,2437496,2733255694,51200,102400,0.50000000,5129065d606b3dab
1771967544545859869,train,3097347461,1868337,2714894379,51200,102400,0.50000000,6d8517ec32beafb4
1771967547540248445,train,3099819923,3406407,2701541091,51200,102400,0.50000000,e20cee646f4f53a9
1771967550554298172,train,3102979250,4654792,2729984849,51200,102400,0.50000000,78991b191df6d960
1771967552191904141,train,311543433,3145860,1475322276,32768,65536,0.50000000,04f1280b475616c7
1771967555188577402,train,3137156884,3047350,2720468969,51200,102400,0.50000000,15d951a9a067993c
1771967558221420366,train,3138051242,2785120,2734568639,51200,102400,0.50000000,4850c3754e3707a8
1771967561237832183,train,3141052542,1574579,2724829101,51200,102400,0.50000000,b6b430392fb4a069
1771967564236922628,train,3144205538,2854575,2721838385,51200,102400,0.50000000,595c6f4d41ace171
1771967567241696402,train,3146430389,2969094,2714409589,51200,102400,0.50000000,b4a058801d1db044
1771967570234177258,train,315189226,2779488,2707923230,51200,102400,0.50000000,1fca1fefc9a7fb1d
1771967573249287339,train,3152234929,2924764,2722408736,51200,102400,0.50000000,8d1e46c1e713bac4
1771967576254306193,train,3156756992,3037530,2724906540,51200,102400,0.50000000,c01806d4f426de6f
1771967579258694584,train,3158644933,4372456,2711768795,51200,102400,0.50000000,41ed71ee6caee5a8
1771967580835673557,train,3164491657,2703836,1413147260,32768,65536,0.50000000,14e21b4dee67f503
1771967583847474164,train,3183136322,3114109,2722421202,51200,102400,0.50000000,0e4dc157d9b861ba
1771967586875936979,train,3183278576,4352773,2722001695,51200,102400,0.50000000,2ba28b1ba1c419d0
1771967589875989269,train,3185727008,2777846,2703915703,51200,102400,0.50000000,d511b220d2672172
1771967592859214415,train,3188147679,2814543,2710635687,51200,102400,0.50000000,cab1cd05ed09285f
1771967594548399344,train,3189521677,2927167,1518253783,32768,65536,0.50000000,68820bfc8fc27872
1771967596174978833,train,3194326202,3061835,1462253427,32768,65536,0.50000000,a1516891fb85bfee
1771967599158552148,train,3198627305,2854451,2702482738,51200,102400,0.50000000,c4a9efad97fd6b76
1771967602160863942,train,3211982948,2916822,2722154414,51201,102400,0.50000977,89dc7d2e9685d9ce
1771967605173992643,train,3214941840,2740460,2720594767,51200,102400,0.50000000,49098638b0cea507
1771967608165238994,train,3237609845,2524538,2715570036,51200,102400,0.50000000,a83be21bc843dd40
1771967611125583531,train,324225693,3272962,2694563164,51200,102400,0.50000000,d10de1a1a0127de6
1771967614176137060,train,3248922039,3608226,2751121213,51200,102400,0.50000000,eb0be43019d9e748
1771967617175483386,train,3250832839,2585754,2711773198,51200,102400,0.50000000,97370836741898d2
1771967620180031075,train,3253501219,2955828,2693113332,51200,102400,0.50000000,c03c4406fbfd264f
1771967623193532736,train,3265775428,2067344,2738999491,51200,102400,0.50000000,85be17cbd288d526
1771967626168427964,train,3276984492,2769757,2691684160,51200,102400,0.50000000,1dcecef80d18db2b
1771967629195477361,train,327851248,1755240,2735933863,51200,102400,0.50000000,53c39f13cd4b922f
1771967632197399843,train,3280953653,1566142,2735050539,51200,102400,0.50000000,94b8abe8ff504793
1771967635189127876,train,3281388561,1132395,2719450184,51200,102400,0.50000000,acd9cf7a896b7cb0
1771967638160183282,train,3290306825,2632990,2680694823,51200,102400,0.50000000,8d7adc00470c1623
1771967641167200746,train,3294954456,2978791,2724071449,51200,102400,0.50000000,4168f4b25c0968c5
1771967644149432695,train,3298840559,3075580,2696151403,51200,102400,0.50000000,f7db420e5d8cfba9
1771967647196212865,train,3318424972,3702337,2757087206,51200,102400,0.50000000,c0886fcd0d4a8b5b
1771967650197847010,train,3318557622,2983085,2713677735,51200,102400,0.50000000,2fe9d701b746a0ed
1771967653401788570,train,3320274,3605468,2725941614,51200,102400,0.50000000,f494b3f7bcb15858
1771967656416383950,train,3321304167,3152997,2727048085,51200,102400,0.50000000,b2705e20a2d3f569
1771967659399592438,train,3324873066,4069287,2700235550,51200,102400,0.50000000,9911e4eb7d396ef9
1771967660972469019,train,3328549068,3040287,1412965186,32768,65536,0.50000000,89320f33c0c21675
1771967663973193433,train,3335656968,3172377,2723271631,51200,102400,0.50000000,b6e5be1e29f1b7a8
1771967666975761176,train,3337576154,4029676,2720606509,51200,102400,0.50000000,26c7f6acb3f2f118
1771967670019149973,train,3340933719,2622810,2756788651,51200,102400,0.50000000,0008811dd2017e7b
1771967673040792117,train,3342671660,2847038,2731362249,51200,102400,0.50000000,7e16541770e3a1ee
1771967676037045896,train,3346244732,2921703,2709086270,51200,102400,0.50000000,86c7f2d7d60e24d3
1771967679020874300,train,3346415441,3252762,2700212207,51200,102400,0.50000000,f08c8be4b050a3c2
1771967682022039483,train,3346651832,3363288,2728041727,51200,102400,0.50000000,e70cb21f75327185
1771967685033939021,train,3351412255,3295098,2713309797,51200,102400,0.50000000,b5a5d0bfdcd2b377
1771967688005953816,train,3355195275,2779925,2685233516,51200,102400,0.50000000,dc3c6bfb07cbf627
1771967691014084893,train,3361709803,2883631,2715549043,51200,102400,0.50000000,182cb2f6ddacf52b
1771967694023751929,train,3370691076,3099128,2727953137,51201,102400,0.50000977,14719837a3a572ed
1771967697028454067,train,3371019516,2699283,2716187754,51200,102400,0.50000000,79153a9fb00887b3
1771967700028620735,train,3376387932,2869171,2717016146,51200,102400,0.50000000,11bf32852fb35952
1771967703025785202,train,338740527,2384126,2711460472,51200,102400,0.50000000,b548b80264e53e86
1771967706029463470,train,3389327496,3110964,2717598961,51200,102400,0.50000000,74859196dcd64c59
1771967709083317367,train,3393924745,3224349,2752410503,51200,102400,0.50000000,c6d0507cc722388d
1771967712144514902,train,3394433588,1685946,2776631977,51200,102400,0.50000000,995e6febcfdb16ad
1771967715169852282,train,3403995981,1442179,2751487790,51200,102400,0.50000000,798add18d88a89bf
1771967718216060591,train,3406558476,2605069,2762678721,51200,102400,0.50000000,84043bd0da057d8e
1771967721248761498,train,3406708348,3526756,2757023339,51200,102400,0.50000000,0c1f4768506c3dcd
1771967724281534851,train,3409971532,2606037,2748042120,51200,102400,0.50000000,44015aeca1f99e89
1771967727306929799,train,3414512299,2749517,2735156726,51200,102400,0.50000000,ffe9e85bd0f2f847
1771967730363405118,train,3414605268,2609220,2761756114,51200,102400,0.50000000,ac6b7b28e1ba5948
1771967733409241620,train,3419802889,4112326,2758266508,51200,102400,0.50000000,0df79faef438cb92
1771967736474964170,train,342428192,2948512,2782722070,51201,102400,0.50000977,4d9f508f0823370f
1771967739588435433,train,342477941,3230055,2781125864,51200,102400,0.50000000,94af6c1c6069be87
1771967742624641999,train,3431039202,2579891,2752171609,51201,102400,0.50000977,b335cefcb0b53478
1771967745629370341,train,3436049398,2657567,2730101403,51200,102400,0.50000000,a8ea8c754e523bc9
1771967748675422056,train,3436915414,3151901,2746957680,51200,102400,0.50000000,ff9fb84ad49bd847
1771967751710556587,train,3439864183,3051870,2754025939,51200,102400,0.50000000,902b29eecefa8286
1771967754798652874,train,3442657655,3039373,2782974680,51200,102400,0.50000000,1fae5fd6e43dafde
1771967757848461366,train,3443360699,4217688,2763696546,51200,102400,0.50000000,2d2e69b763f64052
1771967760856792710,train,344456112,3012246,2733676105,51200,102400,0.50000000,2469752eb49cd750
1771967763917299333,train,3467185855,2493487,2778960966,51200,102400,0.50000000,e1a7e7754dbc5fee
1771967765638686077,train,3497041635,3032634,1557849625,32768,65536,0.50000000,1b70c74ab4fdb027
1771967768697774747,train,3513954919,2939064,2777186278,51200,102400,0.50000000,5ade3c39c089357a
1771967771726940219,train,3515764944,3093130,2750765775,51200,102400,0.50000000,a730cc1b01876417
1771967774810634617,train,3522460784,4067813,2754883844,51200,102400,0.50000000,c241f5d6d3aab499
1771967777859006193,train,3522504366,2907008,2767598970,51200,102400,0.50000000,478b819609a59422
1771967781172675296,train,3527825464,3032470,2770830022,51200,102400,0.50000000,f3eb8f7629c74e1e
1771967784266266031,train,3535030114,4036742,2795251911,51200,102400,0.50000000,a37675134adacd59
1771967787328516951,train,3542835985,2844952,2777482432,51200,102400,0.50000000,5f08a119f06a0dff
1771967790309208158,infer,1407735,1257219,2766861320,2398,102400,0.02341797,464d501d4d0647c6
